family	owner_descriptor	method_signature	status	reason	path
BT	Lcom/eckom/xtlibrary/twproject/fragment/BaseBTFragment;	public i(II)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/BaseBTFragment.smali
BT	Lcom/eckom/xtlibrary/twproject/fragment/BaseBTFragment;	public j(I)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/BaseBTFragment.smali
BT	Lcom/eckom/xtlibrary/twproject/fragment/BaseBTFragment;	public ka(Ljava/lang/String;)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/BaseBTFragment.smali
BT	Lcom/eckom/xtlibrary/twproject/fragment/BaseBTFragment;	public m(Ljava/lang/String;Ljava/lang/String;)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/BaseBTFragment.smali
BT	Lcom/eckom/xtlibrary/twproject/fragment/BaseBTFragment;	public n(Ljava/lang/String;Ljava/lang/String;)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/BaseBTFragment.smali
BT	Lcom/eckom/xtlibrary/twproject/fragment/BaseBTFragment;	public o(Ljava/lang/String;Ljava/lang/String;)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/BaseBTFragment.smali
BT	Lcom/eckom/xtlibrary/twproject/fragment/BaseBTFragment;	public o(Z)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/BaseBTFragment.smali
BT	Lcom/eckom/xtlibrary/twproject/fragment/BaseBTFragment;	public onAttach(Landroid/content/Context;)V	simple_delegate	single-call forwarding wrapper	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/BaseBTFragment.smali
BT	Lcom/eckom/xtlibrary/twproject/fragment/BaseBTFragment;	public onDestroy()V	readable_framework_lifecycle	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/BaseBTFragment.smali
BT	Lcom/eckom/xtlibrary/twproject/fragment/BaseBTFragment;	public onResume()V	readable_framework_lifecycle	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/BaseBTFragment.smali
BT	Lcom/eckom/xtlibrary/twproject/fragment/BaseBTFragment;	public onViewCreated(Landroid/view/View;Landroid/os/Bundle;)V	unresolved_actionable	non-trivial flow/payload behavior	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/BaseBTFragment.smali
BT	Lcom/eckom/xtlibrary/twproject/fragment/BaseBTFragment;	public p(I)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/BaseBTFragment.smali
BT	Lcom/eckom/xtlibrary/twproject/fragment/BaseBTFragment;	public p(Ljava/lang/String;Ljava/lang/String;)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/BaseBTFragment.smali
BT	Lcom/eckom/xtlibrary/twproject/fragment/BaseBTFragment;	public q(Ljava/lang/String;Ljava/lang/String;)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/BaseBTFragment.smali
BT	Lcom/eckom/xtlibrary/twproject/fragment/BaseBTFragment;	public q(Z)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/BaseBTFragment.smali
BT	Lcom/eckom/xtlibrary/twproject/fragment/BaseBTFragment;	public ra()Lcom/eckom/xtlibrary/b/a/e/a;	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/BaseBTFragment.smali
BT	Lcom/eckom/xtlibrary/twproject/fragment/BaseBTFragment;	public bridge synthetic ra()Lcom/eckom/xtlibrary/b/g/a;	generated_or_bridge	synthetic/bridge flag	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/BaseBTFragment.smali
BT	Lcom/eckom/xtlibrary/twproject/fragment/BaseBTFragment;	public s(Ljava/lang/String;Ljava/lang/String;)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/BaseBTFragment.smali
BT	Lcom/eckom/xtlibrary/twproject/fragment/BaseBTFragment;	public abstract sa()V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/BaseBTFragment.smali
BT	Lcom/eckom/xtlibrary/twproject/fragment/BaseBTFragment;	public abstract ta()Ljava/lang/String;	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/BaseBTFragment.smali
BT	Lcom/eckom/xtlibrary/twproject/fragment/BaseBTFragment;	public w(I)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/BaseBTFragment.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/fragment/XTFragment;	public constructor <init>()V	constructor_or_clinit	constructor/static init	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/XTFragment.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/fragment/XTFragment;	public abstract a(Landroid/view/View;)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/XTFragment.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/fragment/XTFragment;	public onAttach(Landroid/content/Context;)V	reviewed_but_grouped	grouped alias/overload behind representative	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/XTFragment.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/fragment/XTFragment;	public onCreate(Landroid/os/Bundle;)V	readable_framework_lifecycle	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/XTFragment.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/fragment/XTFragment;	public onDestroy()V	readable_framework_lifecycle	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/XTFragment.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/fragment/XTFragment;	public onPause()V	readable_framework_lifecycle	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/XTFragment.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/fragment/XTFragment;	public onViewCreated(Landroid/view/View;Landroid/os/Bundle;)V	unresolved_actionable	non-trivial flow/payload behavior	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/XTFragment.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/fragment/XTFragment;	public abstract ra()Lcom/eckom/xtlibrary/b/g/a;	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/fragment/XTFragment.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/radio/utils/RoundedImageView;	public constructor <init>(Landroid/content/Context;)V	constructor_or_clinit	constructor/static init	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/radio/utils/RoundedImageView.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/radio/utils/RoundedImageView;	public constructor <init>(Landroid/content/Context;Landroid/util/AttributeSet;)V	constructor_or_clinit	constructor/static init	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/radio/utils/RoundedImageView.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/radio/utils/RoundedImageView;	public constructor <init>(Landroid/content/Context;Landroid/util/AttributeSet;I)V	constructor_or_clinit	constructor/static init	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/radio/utils/RoundedImageView.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/radio/utils/RoundedImageView;	private init()V	no_readability_value	tiny helper no branching	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/radio/utils/RoundedImageView.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/radio/utils/RoundedImageView;	protected onDraw(Landroid/graphics/Canvas;)V	readable_framework_lifecycle	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/radio/utils/RoundedImageView.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/radio/utils/RoundedImageView;	public setBackground(Landroid/graphics/drawable/Drawable;)V	trivial_accessor	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/radio/utils/RoundedImageView.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/radio/utils/RoundedImageView;	public setImageDrawable(Landroid/graphics/drawable/Drawable;)V	trivial_accessor	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/radio/utils/RoundedImageView.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/radio/utils/a;	constructor <init>(Lcom/eckom/xtlibrary/twproject/radio/utils/b;Landroid/database/sqlite/SQLiteDatabase;[Ljava/lang/String;Ljava/io/BufferedReader;Ljava/io/File;)V	constructor_or_clinit	constructor/static init	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/radio/utils/a.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/radio/utils/a;	public run()V	unresolved_actionable	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/radio/utils/a.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/radio/utils/b$a;	public abstract O()V	no_readability_value	return-only helper	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/radio/utils/b$a.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/radio/utils/b$a;	public abstract Q()V	no_readability_value	return-only helper	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/radio/utils/b$a.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/radio/utils/b;	public constructor <init>(Landroid/content/Context;)V	constructor_or_clinit	constructor/static init	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/radio/utils/b.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/radio/utils/b;	static synthetic a(Lcom/eckom/xtlibrary/twproject/radio/utils/b;)Landroid/content/Context;	generated_or_bridge	synthetic/bridge flag	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/radio/utils/b.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/radio/utils/b;	static synthetic b(Lcom/eckom/xtlibrary/twproject/radio/utils/b;)Lcom/eckom/xtlibrary/twproject/radio/utils/b$a;	generated_or_bridge	synthetic/bridge flag	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/radio/utils/b.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/radio/utils/b;	public Pa()V	unresolved_actionable	non-trivial flow/payload behavior	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/radio/utils/b.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/radio/utils/b;	public a(Landroid/database/sqlite/SQLiteDatabase;)V	unresolved_actionable	non-trivial flow/payload behavior	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/radio/utils/b.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/radio/utils/b;	public a(Lcom/eckom/xtlibrary/twproject/radio/utils/b$a;)V	no_readability_value	tiny helper no branching	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/radio/utils/b.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/radio/utils/b;	public ba(I)V	unresolved_actionable	non-trivial flow/payload behavior	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/radio/utils/b.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/radio/utils/b;	public h(Ljava/lang/String;I)[Ljava/lang/String;	unresolved_actionable	non-trivial flow/payload behavior	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/radio/utils/b.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/radio/utils/b;	public onCreate(Landroid/database/sqlite/SQLiteDatabase;)V	readable_framework_lifecycle	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/radio/utils/b.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/radio/utils/b;	public onUpgrade(Landroid/database/sqlite/SQLiteDatabase;II)V	unresolved_actionable	non-trivial flow/payload behavior	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/radio/utils/b.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/receiver/ACCReceiver;	public constructor <init>()V	constructor_or_clinit	constructor/static init	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/receiver/ACCReceiver.smali
Unknown app-owned	Lcom/eckom/xtlibrary/twproject/receiver/ACCReceiver;	public onReceive(Landroid/content/Context;Landroid/content/Intent;)V	readable_framework_lifecycle	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/receiver/ACCReceiver.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public constructor <init>()V	constructor_or_clinit	constructor/static init	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	private ub(Ljava/lang/String;)V	unresolved_actionable	non-trivial flow/payload behavior	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	private vb(Ljava/lang/String;)V	unresolved_actionable	non-trivial flow/payload behavior	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public abstract Ba()Ljava/lang/String;	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public C(I)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public abstract Ca()Ljava/lang/String;	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public abstract Da()Ljava/lang/String;	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public H(I)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public I()V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public J(I)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public M(I)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public N()V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public P(I)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public Q(I)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public T()V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public W()V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public X()V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public a(ILjava/lang/String;)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public a(ILjava/lang/String;Ljava/lang/String;)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public a(IZ)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public a(Ljava/util/ArrayList;)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public aa(I)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public b(ILjava/lang/String;Ljava/lang/String;)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public b(IZ)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public b(Ljava/util/ArrayList;)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public ca(Ljava/lang/String;)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public da(Ljava/lang/String;)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public e(II)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public e(ILjava/lang/String;Ljava/lang/String;)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public f(II)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
BT	Lcom/eckom/xtlibrary/twproject/service/BaseBTService;	public f(ILjava/lang/String;Ljava/lang/String;)V	simple_delegate	preserved	app/apktool/smali_classes3/com/eckom/xtlibrary/twproject/service/BaseBTService.smali
